Time,X,Y,P
14909,0.347,0.804,0.022
14910,0.347,0.805,0.063
14910,0.347,0.805,0.063
14939,0.347,0.807,0.265
14956,0.347,0.808,0.423
14980,0.347,0.807,0.63
14992,0.347,0.806,0.706
15005,0.347,0.804,0.753
15023,0.347,0.795,0.86
15039,0.346,0.786,0.907
15056,0.346,0.778,0.929
15072,0.345,0.769,0.944
15089,0.345,0.765,0.954
15107,0.345,0.762,0.958
15128,0.345,0.764,0.944
15139,0.345,0.765,0.921
15155,0.345,0.768,0.769
15172,0.345,0.775,0.567
15188,0.345,0.781,0.462
15205,0.345,0.789,0.421
15221,0.345,0.798,0.415
15239,0.345,0.804,0.44
15255,0.345,0.806,0.495
15273,0.346,0.807,0.589
15289,0.346,0.808,0.622
15305,0.347,0.808,0.743
15323,0.349,0.807,0.794
15339,0.351,0.805,0.813
15355,0.352,0.8,0.839
15372,0.351,0.795,0.851
15389,0.349,0.791,0.87
15405,0.347,0.787,0.886
15423,0.345,0.786,0.901
15439,0.344,0.786,0.821
15456,0.344,0.786,0.368
15470,0.345,0.786,0.169
15471,NaN,NaN,NaN
