Time,X,Y,P
7420,0.207,0.78,0.026
7421,0.207,0.781,0.079
7421,0.207,0.781,0.079
7435,0.206,0.784,0.237
7450,0.206,0.786,0.335
7468,0.206,0.786,0.401
7485,0.206,0.784,0.462
7501,0.207,0.776,0.54
7517,0.208,0.768,0.595
7534,0.209,0.756,0.646
7552,0.211,0.746,0.675
7568,0.212,0.739,0.687
7585,0.212,0.733,0.696
7602,0.212,0.732,0.708
7618,0.212,0.735,0.716
7634,0.213,0.74,0.72
7652,0.215,0.751,0.739
7667,0.218,0.758,0.782
7684,0.223,0.765,0.888
7702,0.229,0.765,1
7718,0.233,0.761,1
7735,0.235,0.755,1
7752,0.235,0.747,1
7768,0.229,0.738,1
7784,0.223,0.732,0.974
7800,0.214,0.728,0.343
7815,0.209,0.732,0.034
7816,NaN,NaN,NaN
