Time,X,Y,P
3268,0.337,0.76,0.009
3276,0.336,0.761,0.093
3276,0.336,0.761,0.093
3292,0.334,0.767,0.214
3310,0.333,0.772,0.272
3327,0.332,0.778,0.339
3345,0.332,0.78,0.376
3362,0.333,0.78,0.462
3378,0.334,0.778,0.56
3395,0.334,0.772,0.659
3412,0.335,0.761,0.802
3428,0.336,0.748,0.87
3444,0.338,0.739,0.896
3461,0.339,0.725,0.911
3479,0.342,0.714,0.919
3494,0.342,0.709,0.925
3513,0.342,0.711,0.927
3532,0.339,0.715,0.933
3543,0.337,0.725,0.933
3561,0.333,0.744,0.933
3577,0.33,0.762,0.931
3593,0.328,0.781,0.929
3612,0.331,0.802,0.925
3629,0.336,0.813,0.921
3644,0.343,0.814,0.919
3661,0.349,0.808,0.915
3677,0.353,0.798,0.913
3694,0.353,0.784,0.915
3710,0.349,0.771,0.915
3727,0.343,0.759,0.849
3745,0.337,0.755,0.485
3763,0.335,0.759,0.001
3766,NaN,NaN,NaN
