Time,X,Y,P
14487,0.466,0.852,0.013
14491,0.466,0.853,0.091
14492,0.466,0.853,0.091
14504,0.466,0.856,0.212
14524,0.466,0.866,0.374
14538,0.465,0.871,0.442
14542,0.465,0.873,0.468
14552,0.463,0.875,0.509
14569,0.459,0.874,0.532
14587,0.453,0.861,0.569
14602,0.448,0.848,0.667
14622,0.444,0.82,0.864
14638,0.445,0.805,0.942
14653,0.451,0.796,0.993
14672,0.461,0.804,1
14689,0.469,0.819,1
14702,0.478,0.84,0.948
14722,0.486,0.871,0.87
14738,0.491,0.9,0.851
14755,0.492,0.916,0.89
14769,0.491,0.919,0.905
14785,0.488,0.909,0.927
14804,0.484,0.882,0.946
14822,0.48,0.845,0.981
14836,0.478,0.82,1
14851,0.478,0.794,1
14872,0.481,0.781,0.905
14887,0.486,0.778,0.521
14902,0.489,0.778,0.124
14908,0.491,0.779,0.013
14909,NaN,NaN,NaN
