Time,X,Y,P
17917,0.335,0.346,0.015
17918,0.335,0.347,0.056
17918,0.335,0.347,0.056
17934,0.335,0.348,0.136
17952,0.335,0.351,0.21
17969,0.335,0.352,0.271
17986,0.335,0.351,0.362
18005,0.335,0.347,0.437
18019,0.335,0.34,0.479
18035,0.335,0.333,0.501
18053,0.335,0.322,0.524
18071,0.335,0.312,0.546
18085,0.336,0.306,0.552
18101,0.338,0.3,0.563
18121,0.339,0.298,0.571
18137,0.341,0.298,0.571
18153,0.343,0.302,0.573
18171,0.345,0.311,0.571
18185,0.347,0.319,0.581
18202,0.348,0.327,0.593
18219,0.349,0.335,0.616
18237,0.351,0.339,0.64
18254,0.352,0.341,0.655
18269,0.352,0.341,0.665
18287,0.353,0.339,0.741
18301,0.354,0.335,0.778
18319,0.355,0.328,0.815
18337,0.355,0.319,0.835
18352,0.356,0.313,0.843
18369,0.356,0.305,0.845
18386,0.357,0.299,0.849
18407,0.358,0.296,0.854
18419,0.359,0.298,0.862
18434,0.361,0.302,0.874
18455,0.363,0.311,0.878
18473,0.367,0.325,0.89
18485,0.369,0.334,0.894
18502,0.372,0.346,0.901
18518,0.373,0.353,0.903
18535,0.374,0.356,0.827
18557,0.374,0.356,0.101
18564,NaN,NaN,NaN
