Time,X,Y,P
12201,0.479,0.325,0.06
12209,0.48,0.325,0.267
12209,0.48,0.325,0.267
12227,0.481,0.325,0.628
12249,0.483,0.324,0.937
12269,0.487,0.319,1
12290,0.495,0.309,1
12291,0.496,0.307,1
12311,0.504,0.295,1
12333,0.514,0.279,1
12352,0.519,0.269,1
12377,0.523,0.264,0.505
12392,0.524,0.265,0.056
12393,NaN,NaN,NaN
12478,0.521,0.313,0.009
12501,0.519,0.318,0.677
12501,0.519,0.318,0.677
12519,0.517,0.318,0.956
12541,0.512,0.309,1
12564,0.506,0.294,1
12583,0.499,0.279,1
12604,0.492,0.267,1
12624,0.487,0.26,0.353
12636,0.487,0.26,0.095
12637,NaN,NaN,NaN
