Time,X,Y,P
9746,0.635,0.822,0.03
9764,0.633,0.808,0.185
9764,0.633,0.808,0.185
9785,0.632,0.794,0.224
9786,0.632,0.792,0.228
9797,0.631,0.784,0.233
9813,0.631,0.775,0.235
9831,0.63,0.772,0.294
9847,0.631,0.773,0.354
9865,0.632,0.78,0.38
9886,0.635,0.793,0.392
9898,0.638,0.805,0.397
9916,0.642,0.82,0.421
9933,0.644,0.828,0.472
9949,0.646,0.833,0.509
9965,0.647,0.831,0.528
9981,0.647,0.827,0.548
9998,0.648,0.822,0.632
10015,0.652,0.818,0.747
10035,0.656,0.815,0.806
10047,0.659,0.815,0.815
10064,0.666,0.818,0.755
10080,0.673,0.82,0.413
10098,0.678,0.822,0.015
10099,NaN,NaN,NaN
