Time,X,Y,P
99600,0.627,0.791,0.04
99627,0.625,0.791,0.292
99627,0.625,0.791,0.292
99651,0.625,0.789,0.343
99669,0.625,0.788,0.372
99689,0.627,0.787,0.489
99714,0.63,0.786,0.667
99732,0.635,0.787,0.728
99752,0.641,0.791,0.743
99773,0.647,0.798,0.747
99794,0.652,0.804,0.749
99819,0.654,0.811,0.759
99835,0.653,0.814,0.767
99858,0.649,0.814,0.769
99878,0.643,0.811,0.765
99902,0.635,0.804,0.792
99919,0.63,0.793,0.837
99944,0.627,0.776,0.862
99960,0.628,0.765,0.884
99983,0.633,0.753,1
100002,0.641,0.751,1
100025,0.652,0.753,1
100045,0.659,0.758,0.673
100066,0.663,0.762,0.034
100067,NaN,NaN,NaN
