Time,X,Y,P
13646,0.776,0.734,0.032
13662,0.777,0.735,0.214
13662,0.777,0.735,0.214
13676,0.778,0.736,0.368
13694,0.779,0.738,0.603
13711,0.778,0.739,0.812
13729,0.776,0.738,0.886
13743,0.773,0.735,0.923
13761,0.769,0.731,0.946
13778,0.766,0.725,0.95
13779,0.766,0.724,0.95
13795,0.766,0.718,0.95
13811,0.769,0.708,0.944
13828,0.774,0.7,0.938
13845,0.779,0.689,0.94
13860,0.782,0.681,0.966
13877,0.782,0.674,1
13894,0.778,0.669,1
13911,0.771,0.666,1
13927,0.765,0.666,0.808
13944,0.759,0.668,0.136
13952,0.758,0.669,0.019
13954,NaN,NaN,NaN
