Time,X,Y,P
11367,0.615,0.382,0.06
11382,0.618,0.385,0.317
11382,0.618,0.385,0.317
11398,0.622,0.388,0.438
11412,0.623,0.389,0.47
11429,0.623,0.387,0.515
11446,0.621,0.376,0.548
11466,0.619,0.36,0.562
11478,0.618,0.345,0.556
11496,0.62,0.331,0.558
11512,0.625,0.32,0.556
11529,0.631,0.318,0.565
11550,0.641,0.322,0.571
11563,0.647,0.329,0.577
11579,0.655,0.345,0.577
11598,0.66,0.359,0.579
11614,0.663,0.367,0.577
11628,0.663,0.369,0.579
11648,0.662,0.367,0.663
11662,0.661,0.355,0.759
11678,0.659,0.338,0.854
11698,0.658,0.302,0.952
11714,0.656,0.274,1
11729,0.654,0.245,1
11746,0.648,0.213,1
11762,0.641,0.192,1
11781,0.63,0.176,1
11795,0.622,0.173,1
11814,0.608,0.179,0.896
11829,0.602,0.189,0.573
11845,0.599,0.205,0.048
11851,0.599,0.207,0.001
11852,NaN,NaN,NaN
