Time,X,Y,P
115094,0.503,0.799,0.032
115114,0.503,0.8,0.226
115114,0.503,0.8,0.226
115138,0.503,0.802,0.351
115156,0.502,0.805,0.509
115179,0.5,0.807,0.647
115200,0.495,0.807,0.774
115202,0.494,0.806,0.794
115221,0.489,0.799,0.907
115241,0.485,0.786,1
115262,0.484,0.769,1
115281,0.488,0.765,1
115305,0.497,0.775,1
115323,0.503,0.791,1
115343,0.506,0.808,0.96
115367,0.506,0.831,0.96
115387,0.505,0.839,0.974
115406,0.504,0.832,1
115428,0.504,0.816,1
115450,0.502,0.787,1
115471,0.502,0.766,0.964
115491,0.502,0.759,0.429
115504,0.503,0.76,0.009
115505,NaN,NaN,NaN
