Time,X,Y,P
56399,0.768,0.301,0.026
56414,0.768,0.3,0.192
56414,0.768,0.3,0.192
56436,0.768,0.299,0.313
56448,0.768,0.298,0.378
56463,0.768,0.293,0.503
56481,0.768,0.287,0.593
56497,0.768,0.284,0.64
56513,0.769,0.28,0.683
56531,0.769,0.278,0.729
56552,0.769,0.279,0.823
56565,0.769,0.281,0.835
56581,0.768,0.287,0.839
56597,0.768,0.294,0.839
56614,0.768,0.305,0.839
56630,0.768,0.314,0.837
56647,0.769,0.318,0.835
56664,0.772,0.32,0.835
56682,0.774,0.32,0.837
56697,0.777,0.316,0.849
56714,0.779,0.311,0.872
56731,0.779,0.305,0.886
56748,0.779,0.299,0.892
56763,0.779,0.296,0.897
56781,0.779,0.294,0.909
56798,0.779,0.296,0.921
56813,0.779,0.3,0.923
56831,0.78,0.308,0.923
56848,0.781,0.315,0.923
56863,0.783,0.322,0.921
56881,0.785,0.326,0.921
56897,0.788,0.326,0.921
56914,0.791,0.325,0.935
56931,0.794,0.318,1
56947,0.795,0.307,1
56965,0.795,0.294,1
56981,0.794,0.286,1
56997,0.795,0.279,1
57014,0.796,0.273,1
57030,0.796,0.272,0.628
57047,0.797,0.275,0.028
57048,NaN,NaN,NaN
