Time,X,Y,P
5645,0.226,0.804,0.052
5646,0.226,0.805,0.112
5647,0.226,0.805,0.112
5662,0.225,0.807,0.278
5678,0.225,0.811,0.366
5695,0.224,0.815,0.524
5712,0.222,0.821,0.614
5729,0.221,0.826,0.646
5745,0.219,0.831,0.657
5763,0.216,0.834,0.659
5779,0.212,0.832,0.661
5796,0.208,0.821,0.659
5812,0.206,0.807,0.675
5829,0.204,0.787,0.755
5845,0.202,0.767,0.88
5862,0.204,0.749,0.95
5879,0.208,0.739,1
5896,0.214,0.738,1
5912,0.219,0.744,1
5930,0.224,0.755,1
5945,0.226,0.775,0.95
5962,0.225,0.796,0.909
5978,0.223,0.811,0.87
5996,0.218,0.819,0.79
6012,0.215,0.822,0.62
6029,0.212,0.821,0.384
6046,0.212,0.816,0.001
6047,NaN,NaN,NaN
