Time,X,Y,P
23231,0.188,0.313,0.009
23251,0.189,0.315,0.241
23251,0.189,0.315,0.241
23299,0.189,0.312,0.491
23317,0.189,0.306,0.603
23335,0.19,0.298,0.698
23351,0.191,0.289,0.745
23353,0.191,0.288,0.751
23367,0.192,0.28,0.774
23384,0.192,0.274,0.784
23403,0.193,0.268,0.788
23415,0.193,0.267,0.786
23433,0.192,0.267,0.563
23449,0.192,0.272,0.175
23457,0.192,0.274,0.044
23459,NaN,NaN,NaN
23596,0.19,0.365,0.042
23601,0.19,0.366,0.114
23601,0.19,0.366,0.114
23617,0.19,0.368,0.429
23634,0.191,0.371,0.628
23653,0.191,0.373,0.784
23666,0.192,0.374,0.866
23719,0.192,0.373,0.315
23732,0.192,0.371,0.022
23733,NaN,NaN,NaN
