Time,X,Y,P
17211,0.505,0.706,0.015
17217,0.506,0.706,0.062
17217,0.506,0.706,0.062
17238,0.506,0.709,0.265
17251,0.506,0.713,0.36
17267,0.506,0.716,0.435
17286,0.505,0.719,0.468
17301,0.503,0.72,0.487
17321,0.5,0.719,0.509
17338,0.497,0.714,0.544
17339,0.496,0.713,0.546
17352,0.494,0.706,0.571
17369,0.492,0.695,0.601
17385,0.491,0.681,0.608
17401,0.491,0.669,0.606
17419,0.493,0.664,0.591
17434,0.496,0.661,0.583
17451,0.5,0.665,0.581
17471,0.504,0.674,0.591
17483,0.507,0.685,0.603
17503,0.512,0.709,0.606
17517,0.514,0.728,0.612
17533,0.515,0.747,0.61
17555,0.514,0.767,0.616
17567,0.513,0.775,0.616
17583,0.512,0.779,0.616
17601,0.511,0.776,0.614
17617,0.509,0.766,0.616
17635,0.508,0.752,0.62
17653,0.507,0.731,0.632
17670,0.507,0.711,0.644
17685,0.508,0.696,0.646
17702,0.509,0.684,0.64
17719,0.513,0.671,0.642
17736,0.517,0.661,0.636
17750,0.521,0.658,0.626
17770,0.526,0.655,0.499
17787,0.53,0.655,0.263
17796,0.532,0.656,0.046
17797,NaN,NaN,NaN
