Time,X,Y,P
15435,0.63,0.351,0.001
15451,0.629,0.351,0.12
15451,0.629,0.351,0.12
15495,0.629,0.349,0.282
15511,0.631,0.345,0.421
15529,0.633,0.338,0.476
15545,0.635,0.332,0.497
15562,0.637,0.327,0.507
15579,0.639,0.322,0.513
15595,0.639,0.319,0.513
15644,0.639,0.321,0.13
15648,0.639,0.322,0.019
15649,NaN,NaN,NaN
15720,0.642,0.347,0.019
15728,0.643,0.347,0.058
15728,0.643,0.347,0.058
15745,0.643,0.346,0.261
15761,0.642,0.342,0.343
15778,0.641,0.335,0.435
15795,0.639,0.326,0.509
15797,0.639,0.324,0.521
15810,0.638,0.316,0.573
15827,0.637,0.306,0.634
15845,0.636,0.296,0.661
15861,0.635,0.291,0.671
15877,0.634,0.285,0.675
15895,0.634,0.279,0.644
15911,0.634,0.274,0.417
15927,0.636,0.273,0.104
15929,NaN,NaN,NaN
