Time,X,Y,P
2346,0.193,0.724,0.013
2357,0.193,0.726,0.14
2358,0.193,0.726,0.14
2376,0.192,0.728,0.261
2390,0.192,0.728,0.296
2408,0.189,0.727,0.366
2424,0.187,0.721,0.399
2442,0.185,0.713,0.438
2444,0.185,0.709,0.462
2457,0.184,0.699,0.519
2478,0.183,0.681,0.597
2490,0.183,0.669,0.624
2507,0.186,0.658,0.64
2523,0.192,0.652,0.64
2540,0.199,0.655,0.632
2556,0.205,0.661,0.63
2574,0.212,0.675,0.638
2589,0.216,0.693,0.657
2607,0.217,0.711,0.687
2627,0.215,0.725,0.737
2640,0.211,0.731,0.755
2656,0.205,0.731,0.749
2672,0.198,0.726,0.614
2693,0.193,0.719,0.204
2702,0.192,0.714,0.015
2703,NaN,NaN,NaN
