Time,X,Y,P
5227,0.347,0.848,0.03
5241,0.347,0.849,0.185
5241,0.347,0.849,0.185
5261,0.347,0.848,0.487
5275,0.347,0.846,0.646
5291,0.347,0.836,0.964
5308,0.347,0.819,1
5325,0.348,0.799,1
5342,0.349,0.773,1
5357,0.349,0.756,1
5374,0.349,0.742,1
5391,0.349,0.738,1
5407,0.349,0.739,0.733
5424,0.349,0.746,0.052
5427,0.349,0.748,0.007
5428,NaN,NaN,NaN
5562,0.342,0.834,0.058
5573,0.341,0.838,0.284
5573,0.341,0.838,0.284
5590,0.34,0.842,0.464
5606,0.341,0.848,0.665
5624,0.344,0.856,0.841
5640,0.348,0.864,0.909
5656,0.353,0.868,0.952
5674,0.36,0.872,0.991
5691,0.367,0.867,1
5707,0.371,0.856,1
5724,0.374,0.839,1
5740,0.373,0.826,1
5757,0.367,0.814,1
5773,0.361,0.808,1
5790,0.353,0.805,1
5807,0.347,0.807,0.804
5823,0.344,0.814,0.095
5828,0.344,0.815,0.038
5829,NaN,NaN,NaN
