Time,X,Y,P
7807,0.628,0.766,0.073
7823,0.628,0.765,0.312
7823,0.628,0.765,0.312
7839,0.628,0.762,0.521
7859,0.627,0.756,0.599
7874,0.627,0.749,0.673
7890,0.627,0.741,0.731
7893,0.626,0.738,0.761
7908,0.626,0.732,0.835
7923,0.624,0.725,1
7944,0.624,0.726,1
7958,0.625,0.731,1
7976,0.626,0.739,1
7990,0.628,0.746,1
8010,0.633,0.759,1
8025,0.636,0.767,1
8044,0.639,0.772,1
8059,0.642,0.773,1
8076,0.644,0.774,1
8092,0.646,0.774,1
8108,0.648,0.774,0.72
8126,0.652,0.775,0.124
8133,0.653,0.776,0.013
8134,NaN,NaN,NaN
