Time,X,Y,P
12337,0.488,0.862,0.05
12348,0.488,0.861,0.155
12348,0.488,0.861,0.155
12366,0.489,0.861,0.294
12415,0.489,0.864,0.761
12432,0.488,0.867,0.888
12448,0.486,0.871,0.993
12466,0.482,0.874,1
12481,0.478,0.878,1
12500,0.474,0.879,1
12515,0.471,0.876,1
12532,0.468,0.873,1
12548,0.466,0.864,1
12565,0.465,0.854,1
12581,0.465,0.844,1
12599,0.467,0.835,1
12614,0.47,0.831,1
12632,0.473,0.828,1
12648,0.476,0.827,1
12666,0.476,0.82,1
12682,0.474,0.805,1
12698,0.469,0.781,1
12716,0.463,0.745,1
12732,0.461,0.713,1
12748,0.461,0.695,1
12765,0.466,0.685,1
12782,0.472,0.686,1
12798,0.482,0.694,1
12816,0.489,0.707,1
12832,0.497,0.726,1
12848,0.502,0.744,1
12864,0.502,0.764,1
12882,0.497,0.778,1
12897,0.489,0.784,1
12915,0.479,0.787,1
12931,0.472,0.788,1
12949,0.467,0.788,0.491
12964,0.466,0.787,0.159
12967,NaN,NaN,NaN
