Time,X,Y,P
1693,0.039,0.924,0.032
1707,0.039,0.925,0.214
1708,0.039,0.925,0.214
1738,0.039,0.925,0.604
1762,0.041,0.92,0.794
1774,0.043,0.916,0.862
1793,0.045,0.907,0.931
1795,0.045,0.906,0.94
1809,0.046,0.9,0.974
1826,0.046,0.895,1
1846,0.045,0.893,1
1858,0.045,0.894,1
1874,0.044,0.9,1
1891,0.044,0.911,1
1912,0.047,0.924,1
1924,0.05,0.931,1
1942,0.055,0.939,1
1958,0.061,0.941,1
1976,0.065,0.936,1
1993,0.071,0.929,1
2008,0.074,0.921,1
2024,0.077,0.912,1
2041,0.08,0.901,1
2060,0.081,0.892,1
2077,0.082,0.886,1
2093,0.083,0.884,1
2108,0.084,0.884,0.524
2125,0.087,0.885,0.05
2128,0.088,0.885,0.003
2129,NaN,NaN,NaN
