Time,X,Y,P
23021,0.763,0.331,0.017
23030,0.762,0.331,0.22
23030,0.762,0.331,0.22
23046,0.761,0.333,0.47
23062,0.759,0.335,0.606
23079,0.761,0.341,0.767
23096,0.765,0.348,0.87
23110,0.768,0.352,0.901
23130,0.774,0.351,0.944
23144,0.776,0.345,0.966
23160,0.777,0.334,0.974
23182,0.775,0.322,0.983
23194,0.773,0.313,1
23210,0.77,0.299,1
23230,0.769,0.289,1
23246,0.771,0.285,1
23260,0.773,0.282,1
23278,0.777,0.282,1
23294,0.781,0.284,1
23310,0.786,0.287,1
23331,0.79,0.292,0.78
23348,0.792,0.294,0.396
23361,0.791,0.298,0.019
23364,NaN,NaN,NaN
23451,0.766,0.311,0.036
23460,0.764,0.311,0.214
23460,0.764,0.311,0.214
23480,0.763,0.312,0.384
23494,0.764,0.314,0.583
23512,0.768,0.318,0.774
23527,0.773,0.32,0.872
23544,0.78,0.324,0.937
23564,0.786,0.326,0.903
23577,0.791,0.327,0.46
23594,0.794,0.329,0.024
23595,NaN,NaN,NaN
