Time,X,Y,P
69360,0.937,0.793,0.032
69369,0.936,0.794,0.132
69369,0.936,0.794,0.132
69387,0.936,0.798,0.231
69407,0.935,0.801,0.331
69420,0.934,0.804,0.38
69437,0.932,0.805,0.419
69453,0.929,0.805,0.489
69469,0.925,0.804,0.571
69487,0.919,0.798,0.657
69505,0.911,0.785,0.714
69519,0.906,0.775,0.743
69539,0.903,0.756,0.774
69553,0.904,0.746,0.792
69571,0.911,0.738,0.798
69589,0.919,0.734,0.808
69604,0.925,0.736,0.813
69620,0.929,0.74,0.839
69638,0.931,0.744,0.878
69653,0.928,0.747,0.888
69671,0.924,0.752,0.899
69687,0.922,0.754,0.915
69703,0.919,0.755,0.948
69719,0.921,0.754,0.962
69739,0.926,0.753,0.976
69753,0.931,0.753,0.964
69770,0.94,0.752,0.722
69787,0.947,0.751,0.183
69794,0.949,0.751,0.048
69795,NaN,NaN,NaN
