Time,X,Y,P
7803,0.783,0.68,0.116
7817,0.782,0.678,0.503
7817,0.782,0.678,0.503
7830,0.781,0.679,0.767
7849,0.781,0.685,0.87
7863,0.779,0.695,0.905
7884,0.776,0.718,0.923
7885,0.775,0.721,0.925
7897,0.772,0.742,0.927
7916,0.765,0.779,0.937
7932,0.761,0.809,0.937
7948,0.757,0.841,0.933
7968,0.757,0.867,0.923
7981,0.761,0.881,0.878
7998,0.766,0.891,0.706
8014,0.774,0.892,0.288
8027,0.78,0.887,0.007
8028,NaN,NaN,NaN
8148,0.788,0.768,0.187
8164,0.779,0.76,0.89
8164,0.779,0.76,0.89
8181,0.77,0.756,1
8198,0.762,0.755,1
8213,0.755,0.756,1
8233,0.749,0.761,0.505
8248,0.746,0.766,0.04
8249,NaN,NaN,NaN
