Time,X,Y,P
21603,0.191,0.314,0.013
21616,0.19,0.314,0.103
21616,0.19,0.314,0.103
21635,0.188,0.315,0.171
21658,0.186,0.316,0.222
21679,0.186,0.319,0.274
21702,0.186,0.32,0.306
21720,0.186,0.32,0.329
21743,0.187,0.32,0.374
21763,0.188,0.32,0.403
21826,0.188,0.321,0.563
22028,0.187,0.321,0.757
22094,0.187,0.321,0.817
22178,0.187,0.32,0.843
22199,0.187,0.316,0.901
22221,0.189,0.306,0.987
22242,0.193,0.291,1
22247,0.193,0.288,1
22265,0.196,0.273,1
22283,0.198,0.264,1
22303,0.201,0.254,1
22326,0.203,0.251,1
22346,0.205,0.253,1
22368,0.208,0.264,1
22388,0.212,0.284,1
22407,0.215,0.304,1
22430,0.217,0.325,1
22450,0.217,0.332,0.735
22470,0.217,0.334,0.095
22471,NaN,NaN,NaN
