Time,X,Y,P
11425,0.215,0.321,0.03
11452,0.216,0.319,0.265
11452,0.216,0.319,0.265
11468,0.216,0.318,0.351
11483,0.216,0.316,0.399
11500,0.216,0.313,0.429
11516,0.216,0.307,0.468
11533,0.216,0.299,0.517
11549,0.216,0.292,0.548
11566,0.216,0.28,0.593
11585,0.216,0.266,0.642
11601,0.217,0.253,0.683
11618,0.218,0.242,0.708
11634,0.221,0.233,0.722
11655,0.224,0.228,0.722
11666,0.228,0.228,0.726
11683,0.232,0.235,0.708
11700,0.236,0.251,0.45
11717,0.24,0.268,0.046
11718,NaN,NaN,NaN
11892,0.206,0.38,0.062
11900,0.205,0.375,0.212
11900,0.205,0.375,0.212
11917,0.204,0.367,0.433
11937,0.204,0.361,0.538
11950,0.206,0.361,0.575
11971,0.209,0.365,0.601
11982,0.212,0.372,0.608
12000,0.213,0.381,0.618
12016,0.213,0.392,0.671
12033,0.212,0.4,0.729
12051,0.208,0.402,0.749
12069,0.205,0.396,0.753
12087,0.202,0.386,0.464
12099,0.202,0.378,0.085
12105,0.201,0.376,0.028
12106,NaN,NaN,NaN
