Time,X,Y,P
35039,0.189,0.302,0.011
35049,0.189,0.301,0.099
35049,0.189,0.301,0.099
35064,0.189,0.3,0.157
35079,0.19,0.3,0.259
35096,0.19,0.301,0.329
35112,0.191,0.304,0.45
35129,0.192,0.307,0.53
35146,0.193,0.314,0.601
35163,0.195,0.322,0.636
35179,0.195,0.329,0.651
35196,0.196,0.34,0.661
35212,0.196,0.353,0.669
35229,0.196,0.366,0.7
35244,0.196,0.373,0.724
35263,0.196,0.382,0.771
35278,0.196,0.389,0.808
35298,0.195,0.395,0.839
35316,0.195,0.399,0.851
35328,0.195,0.4,0.854
35346,0.195,0.402,0.856
35363,0.195,0.404,0.858
35380,0.195,0.405,0.854
35409,0.195,0.404,0.864
35420,0.195,0.402,0.89
35430,0.195,0.401,0.913
35446,0.195,0.396,0.946
35464,0.195,0.389,0.97
35480,0.196,0.381,0.979
35498,0.198,0.367,0.985
35514,0.199,0.359,0.989
35530,0.201,0.346,0.995
35547,0.204,0.336,0.993
35564,0.207,0.326,0.993
35578,0.21,0.32,0.997
35596,0.214,0.315,0.997
35614,0.217,0.313,0.989
35628,0.221,0.313,0.985
35644,0.224,0.318,0.954
35662,0.228,0.325,0.8
35678,0.23,0.329,0.546
35694,0.231,0.335,0.101
35724,NaN,NaN,NaN
36208,0.196,0.431,0.022
36212,0.195,0.432,0.052
36212,0.195,0.432,0.052
36231,0.195,0.433,0.136
36245,0.194,0.434,0.21
36262,0.194,0.435,0.31
36314,0.194,0.434,0.485
36328,0.194,0.433,0.573
36346,0.193,0.429,0.69
36363,0.192,0.425,0.745
36366,0.192,0.425,0.753
36378,0.192,0.422,0.771
36394,0.191,0.421,0.782
36412,0.192,0.421,0.806
36430,0.193,0.425,0.815
36445,0.195,0.428,0.812
36462,0.196,0.432,0.817
36478,0.197,0.435,0.823
36495,0.197,0.436,0.86
36514,0.196,0.436,0.921
36528,0.195,0.435,0.952
36545,0.195,0.434,0.966
36562,0.194,0.432,0.952
36580,0.194,0.431,0.671
36596,0.195,0.431,0.216
36603,0.195,0.431,0.067
36604,NaN,NaN,NaN
