Time,X,Y,P
8552,0.207,0.867,0.058
8566,0.207,0.873,0.269
8567,0.207,0.873,0.269
8580,0.208,0.878,0.354
8595,0.208,0.878,0.388
8612,0.207,0.873,0.396
8629,0.206,0.86,0.407
8645,0.207,0.846,0.478
8662,0.208,0.828,0.606
8680,0.209,0.806,0.772
8697,0.208,0.782,0.868
8714,0.206,0.76,0.892
8729,0.206,0.747,0.899
8748,0.207,0.732,0.892
8762,0.208,0.728,0.894
8779,0.211,0.729,0.896
8799,0.214,0.739,0.897
8816,0.217,0.748,0.899
8829,0.219,0.754,0.894
8847,0.223,0.766,0.882
8863,0.226,0.772,0.874
8879,0.231,0.776,0.874
8898,0.237,0.774,0.884
8913,0.242,0.766,0.886
8929,0.245,0.756,0.89
8947,0.246,0.741,0.892
8967,0.245,0.727,0.909
8979,0.242,0.719,0.931
8996,0.233,0.711,0.968
9013,0.222,0.708,0.972
9033,0.211,0.709,0.946
9048,0.205,0.714,0.907
9063,0.203,0.72,0.7
9079,0.202,0.725,0.298
9093,0.201,0.728,0.011
9095,NaN,NaN,NaN
