Time,X,Y,P
20807,0.789,0.804,0.009
20818,0.789,0.804,0.188
20818,0.789,0.804,0.188
20833,0.79,0.806,0.251
20855,0.793,0.816,0.397
20878,0.796,0.832,0.554
20897,0.795,0.84,0.726
20916,0.791,0.844,0.827
20940,0.784,0.839,0.872
20958,0.778,0.826,0.894
20980,0.77,0.796,0.917
21002,0.767,0.768,0.847
21022,0.768,0.748,0.438
21038,0.769,0.742,0.04
21039,NaN,NaN,NaN
21075,0.766,0.752,0.036
21083,0.765,0.755,0.155
21083,0.765,0.755,0.155
21106,0.76,0.762,0.589
21126,0.757,0.764,0.823
21149,0.758,0.764,0.958
21167,0.765,0.767,0.981
21188,0.779,0.774,0.626
21208,0.792,0.78,0.044
21211,NaN,NaN,NaN
