Time,X,Y,P
15712,0.197,0.325,0.015
15737,0.198,0.325,0.157
15737,0.198,0.325,0.157
15753,0.198,0.325,0.204
15764,0.199,0.324,0.241
15782,0.201,0.321,0.313
15798,0.203,0.316,0.388
15814,0.204,0.312,0.44
15815,0.205,0.311,0.448
15832,0.207,0.305,0.487
15849,0.208,0.298,0.538
15864,0.21,0.294,0.571
15882,0.211,0.291,0.606
15898,0.212,0.289,0.624
15915,0.212,0.291,0.647
15932,0.213,0.293,0.657
15948,0.215,0.301,0.665
15965,0.218,0.313,0.661
15981,0.22,0.321,0.661
15999,0.223,0.332,0.661
16014,0.224,0.336,0.663
16032,0.224,0.339,0.655
16047,0.226,0.339,0.169
16057,0.226,0.339,0.04
16058,NaN,NaN,NaN
