Time,X,Y,P
9637,0.332,0.346,0.026
9638,0.332,0.347,0.093
9638,0.332,0.347,0.093
9666,0.329,0.354,0.394
9682,0.327,0.355,0.663
9704,0.327,0.346,0.858
9727,0.331,0.333,0.915
9747,0.335,0.319,0.935
9749,0.336,0.316,0.937
9767,0.338,0.308,0.942
9788,0.341,0.305,0.942
9809,0.341,0.308,0.942
9829,0.341,0.318,0.942
9851,0.341,0.338,0.942
9871,0.341,0.353,0.95
9894,0.341,0.36,0.983
9915,0.341,0.355,1
9934,0.343,0.345,1
9955,0.346,0.335,1
9974,0.351,0.325,1
9998,0.354,0.318,1
10019,0.355,0.32,1
10038,0.356,0.327,1
10059,0.357,0.342,1
10079,0.357,0.358,1
10099,0.357,0.371,1
10123,0.356,0.376,0.519
10140,0.356,0.379,0.042
10141,NaN,NaN,NaN
