Time,X,Y,P
9633,0.204,0.271,0.017
9633,0.204,0.269,0.05
9633,0.204,0.269,0.05
9647,0.203,0.266,0.144
9662,0.203,0.262,0.245
9681,0.204,0.262,0.327
9699,0.204,0.267,0.448
9714,0.205,0.272,0.476
9730,0.207,0.284,0.497
9750,0.209,0.299,0.509
9755,0.21,0.302,0.507
9767,0.211,0.312,0.505
9783,0.211,0.324,0.509
9796,0.211,0.328,0.526
9813,0.21,0.328,0.538
9834,0.209,0.324,0.54
9848,0.208,0.313,0.556
9864,0.209,0.302,0.56
9880,0.21,0.293,0.565
9897,0.213,0.285,0.583
9915,0.217,0.281,0.606
9932,0.221,0.281,0.63
9946,0.223,0.284,0.632
9964,0.225,0.288,0.521
9981,0.226,0.294,0.062
9987,0.226,0.295,0.013
9988,NaN,NaN,NaN
10174,0.213,0.371,0.015
10179,0.212,0.371,0.077
10180,0.212,0.371,0.077
10197,0.211,0.369,0.153
10212,0.209,0.367,0.224
10233,0.209,0.365,0.263
10251,0.208,0.362,0.284
10263,0.208,0.361,0.312
10279,0.209,0.361,0.343
10297,0.209,0.362,0.401
10313,0.21,0.365,0.442
10331,0.21,0.367,0.476
10345,0.209,0.368,0.495
10365,0.208,0.367,0.507
10382,0.207,0.366,0.501
10397,0.207,0.366,0.397
10408,0.208,0.366,0.101
10409,NaN,NaN,NaN
