Time,X,Y,P
3603,0.336,0.795,0.019
3620,0.337,0.794,0.175
3620,0.337,0.794,0.175
3644,0.338,0.782,0.313
3666,0.339,0.765,0.358
3667,0.339,0.761,0.364
3686,0.341,0.741,0.388
3706,0.343,0.721,0.403
3725,0.343,0.711,0.403
3748,0.343,0.701,0.271
3763,0.343,0.7,0.167
3764,NaN,NaN,NaN
3908,0.327,0.762,0.075
3912,0.327,0.764,0.165
3912,0.327,0.764,0.165
3933,0.325,0.768,0.405
3955,0.325,0.776,0.394
3976,0.327,0.784,0.366
3996,0.333,0.795,0.356
4019,0.342,0.807,0.388
4040,0.351,0.813,0.425
4058,0.357,0.811,0.454
4079,0.362,0.802,0.522
4099,0.363,0.791,0.647
4120,0.36,0.781,0.726
4142,0.354,0.769,0.763
4162,0.349,0.764,0.718
4184,0.343,0.758,0.321
4199,0.341,0.755,0.024
4200,NaN,NaN,NaN
