Time,X,Y,P
16809,0.604,0.253,0.015
16813,0.604,0.252,0.056
16813,0.604,0.252,0.056
16829,0.603,0.247,0.222
16845,0.603,0.242,0.356
16863,0.604,0.239,0.452
16879,0.605,0.235,0.593
16880,0.606,0.235,0.616
16895,0.608,0.236,0.696
16912,0.611,0.241,0.747
16929,0.615,0.253,0.802
16945,0.619,0.267,0.831
16961,0.622,0.282,0.839
16978,0.623,0.304,0.821
16995,0.624,0.326,0.802
17013,0.625,0.342,0.79
17029,0.624,0.347,0.79
17045,0.623,0.345,0.786
17063,0.62,0.334,0.782
17080,0.618,0.318,0.794
17097,0.617,0.302,0.81
17113,0.617,0.284,0.829
17131,0.619,0.266,0.833
17145,0.621,0.255,0.829
17161,0.624,0.244,0.761
17181,0.629,0.236,0.55
17199,0.636,0.234,0.095
17202,0.637,0.235,0.038
17203,NaN,NaN,NaN
