Time,X,Y,P
20091,0.635,0.341,0.038
20103,0.635,0.342,0.208
20103,0.635,0.342,0.208
20119,0.634,0.344,0.351
20138,0.635,0.342,0.491
20152,0.636,0.341,0.565
20172,0.639,0.336,0.677
20184,0.642,0.332,0.729
20185,0.642,0.331,0.739
20200,0.646,0.326,0.778
20219,0.649,0.32,0.802
20235,0.653,0.316,0.813
20251,0.655,0.314,0.812
20269,0.657,0.313,0.784
20286,0.657,0.315,0.636
20305,0.657,0.318,0.396
20321,0.656,0.321,0.099
20328,NaN,NaN,NaN
20401,0.662,0.342,0.038
20418,0.663,0.347,0.308
20419,0.663,0.347,0.308
20434,0.664,0.348,0.407
20450,0.664,0.349,0.569
20467,0.664,0.347,0.729
20488,0.664,0.342,0.862
20501,0.663,0.336,0.94
20520,0.661,0.326,1
20536,0.659,0.318,1
20537,0.658,0.315,1
20553,0.657,0.305,1
20570,0.655,0.293,1
20585,0.654,0.285,1
20602,0.653,0.279,1
20619,0.651,0.273,1
20639,0.649,0.269,1
20651,0.649,0.269,0.911
20669,0.649,0.271,0.452
20681,0.649,0.273,0.079
20682,NaN,NaN,NaN
