Time,X,Y,P
26573,0.793,0.718,0.042
26588,0.794,0.715,0.386
26588,0.794,0.715,0.386
26605,0.793,0.715,0.47
26623,0.792,0.718,0.55
26638,0.791,0.72,0.577
26656,0.789,0.727,0.698
26673,0.788,0.739,0.827
26688,0.788,0.756,0.876
26705,0.789,0.782,0.915
26721,0.792,0.807,0.938
26738,0.794,0.828,0.95
26755,0.797,0.846,0.892
26773,0.801,0.855,0.667
26790,0.806,0.859,0.335
26806,0.811,0.859,0.011
26808,NaN,NaN,NaN
26943,0.781,0.795,0.081
26956,0.779,0.792,0.601
26956,0.779,0.792,0.601
26973,0.777,0.791,0.802
26988,0.778,0.791,0.808
27006,0.784,0.792,0.603
27023,0.793,0.793,0.151
27031,0.797,0.794,0.03
27032,NaN,NaN,NaN
