Time,X,Y,P
10793,0.488,0.384,0.017
10801,0.488,0.381,0.274
10801,0.488,0.381,0.274
10822,0.486,0.367,0.771
10843,0.483,0.346,0.946
10865,0.481,0.32,0.985
10887,0.481,0.305,0.944
10906,0.481,0.294,0.655
10926,0.482,0.293,0.313
10935,0.482,0.294,0.083
10936,NaN,NaN,NaN
10979,0.492,0.328,0.007
10989,0.494,0.334,0.212
10989,0.494,0.334,0.212
11013,0.497,0.344,0.468
11014,0.497,0.345,0.524
11032,0.494,0.346,0.632
11052,0.488,0.342,0.683
11072,0.483,0.339,0.745
11094,0.479,0.334,0.868
11114,0.479,0.329,1
11137,0.483,0.324,1
11156,0.491,0.316,1
11176,0.503,0.307,1
11198,0.514,0.3,1
11218,0.524,0.295,0.651
11239,0.531,0.294,0.026
11243,NaN,NaN,NaN
