Time,X,Y,P
13350,0.048,0.398,0.026
13360,0.048,0.401,0.124
13360,0.048,0.401,0.124
13376,0.049,0.406,0.185
13393,0.051,0.408,0.233
13411,0.051,0.406,0.315
13429,0.048,0.393,0.505
13443,0.046,0.376,0.606
13445,0.045,0.372,0.624
13459,0.042,0.341,0.71
13477,0.037,0.305,0.835
13497,0.035,0.28,0.929
13510,0.035,0.272,0.979
13529,0.036,0.267,1
13546,0.039,0.273,1
13562,0.045,0.286,1
13578,0.05,0.301,1
13593,0.055,0.313,1
13613,0.06,0.322,1
13627,0.062,0.319,1
13646,0.063,0.307,1
13662,0.063,0.293,1
13676,0.063,0.281,1
13692,0.065,0.272,0.319
13707,0.068,0.268,0.015
13708,NaN,NaN,NaN
