Time,X,Y,P
11800,0.047,0.353,0.015
11816,0.046,0.356,0.155
11817,0.046,0.356,0.155
11832,0.046,0.359,0.257
11849,0.046,0.359,0.325
11866,0.047,0.351,0.489
11882,0.047,0.34,0.622
11899,0.048,0.322,0.804
11916,0.05,0.308,0.878
11933,0.052,0.296,0.907
11949,0.054,0.293,0.897
11966,0.058,0.3,0.839
11982,0.062,0.312,0.813
11999,0.067,0.332,0.78
12016,0.069,0.345,0.759
12032,0.071,0.354,0.765
12050,0.07,0.352,0.876
12066,0.069,0.344,1
12083,0.068,0.331,1
12100,0.068,0.315,1
12115,0.07,0.305,1
12133,0.073,0.299,1
12149,0.077,0.298,0.909
12167,0.08,0.298,0.347
12179,0.081,0.298,0.085
12180,NaN,NaN,NaN
