Time,X,Y,P
6771,0.635,0.785,0.011
6781,0.635,0.784,0.054
6781,0.635,0.784,0.054
6832,0.636,0.784,0.21
6848,0.637,0.784,0.284
6866,0.639,0.785,0.343
6881,0.642,0.787,0.386
6898,0.644,0.791,0.431
6916,0.646,0.794,0.476
6933,0.646,0.798,0.509
6948,0.647,0.802,0.546
6965,0.645,0.806,0.569
6981,0.644,0.808,0.563
6998,0.639,0.809,0.587
7015,0.636,0.808,0.595
7032,0.632,0.804,0.606
7048,0.63,0.798,0.624
7066,0.629,0.791,0.636
7081,0.632,0.781,0.657
7098,0.635,0.773,0.675
7115,0.641,0.767,0.718
7132,0.646,0.762,0.761
7149,0.651,0.76,0.792
7164,0.655,0.759,0.802
7181,0.656,0.759,0.79
7199,0.657,0.759,0.669
7214,0.658,0.76,0.069
7220,NaN,NaN,NaN
