Time,X,Y,P
11669,0.806,0.864,0.019
11674,0.806,0.865,0.128
11674,0.806,0.865,0.128
11694,0.807,0.872,0.331
11713,0.807,0.878,0.388
11734,0.808,0.882,0.399
11756,0.806,0.884,0.388
11776,0.801,0.885,0.388
11799,0.794,0.884,0.423
11817,0.788,0.881,0.47
11840,0.782,0.874,0.524
11860,0.777,0.861,0.538
11880,0.774,0.842,0.544
11902,0.772,0.82,0.55
11922,0.769,0.798,0.554
11944,0.768,0.776,0.581
11964,0.768,0.761,0.597
11984,0.769,0.748,0.587
12005,0.771,0.738,0.302
12017,0.771,0.735,0.069
12018,NaN,NaN,NaN
12111,0.76,0.788,0.017
12131,0.756,0.795,0.306
12131,0.756,0.795,0.306
12155,0.753,0.801,0.517
12156,0.753,0.802,0.524
12171,0.754,0.802,0.552
12194,0.764,0.801,0.565
12216,0.775,0.8,0.479
12234,0.787,0.8,0.13
12240,0.791,0.8,0.015
12241,NaN,NaN,NaN
