Time,X,Y,P
24520,0.487,0.271,0.015
24532,0.487,0.274,0.282
24533,0.487,0.274,0.282
24554,0.487,0.273,0.577
24565,0.486,0.269,0.681
24582,0.484,0.252,0.858
24599,0.481,0.222,0.952
24614,0.477,0.194,0.993
24631,0.475,0.171,1
24648,0.473,0.152,1
24666,0.473,0.145,1
24683,0.475,0.151,1
24698,0.479,0.166,1
24716,0.486,0.192,1
24732,0.493,0.212,1
24749,0.499,0.226,1
24765,0.501,0.226,1
24782,0.499,0.22,1
24798,0.496,0.209,1
24815,0.492,0.195,1
24833,0.488,0.182,1
24848,0.487,0.175,1
24866,0.489,0.169,1
24882,0.494,0.166,1
24900,0.498,0.162,0.603
24915,0.503,0.158,0.022
24916,NaN,NaN,NaN
