Time,X,Y,P
10351,0.943,0.787,0.007
10353,0.943,0.787,0.054
10354,0.943,0.787,0.054
10370,0.943,0.788,0.095
10387,0.944,0.792,0.272
10407,0.944,0.795,0.329
10420,0.944,0.799,0.401
10438,0.944,0.802,0.46
10454,0.94,0.806,0.519
10471,0.934,0.805,0.579
10492,0.926,0.799,0.636
10504,0.922,0.793,0.657
10521,0.918,0.782,0.675
10538,0.919,0.772,0.685
10558,0.923,0.766,0.69
10570,0.927,0.765,0.692
10589,0.935,0.771,0.69
10604,0.938,0.776,0.698
10620,0.942,0.784,0.726
10638,0.943,0.788,0.749
10656,0.942,0.785,0.78
10671,0.941,0.775,0.841
10688,0.938,0.76,0.878
10704,0.935,0.735,0.896
10722,0.929,0.709,0.915
10742,0.924,0.688,0.929
10754,0.919,0.68,0.938
10771,0.913,0.674,0.944
10788,0.908,0.679,0.89
10806,0.905,0.693,0.271
10820,0.904,0.706,0.005
10824,NaN,NaN,NaN
