Time,X,Y,P
9486,0.487,0.773,0.003
9491,0.487,0.774,0.04
9491,0.487,0.774,0.04
9509,0.486,0.779,0.167
9530,0.486,0.782,0.21
9551,0.485,0.786,0.231
9572,0.483,0.786,0.245
9595,0.478,0.781,0.29
9613,0.474,0.775,0.339
9635,0.467,0.759,0.429
9655,0.465,0.745,0.454
9679,0.466,0.728,0.466
9699,0.472,0.719,0.472
9717,0.479,0.718,0.472
9738,0.488,0.724,0.472
9761,0.495,0.735,0.479
9791,0.496,0.751,0.472
9800,0.495,0.755,0.444
9821,0.49,0.764,0.29
9838,0.487,0.766,0.022
9839,NaN,NaN,NaN
9956,0.476,0.745,0.005
9971,0.476,0.742,0.263
9971,0.476,0.742,0.263
9988,0.476,0.741,0.374
10009,0.478,0.74,0.489
10030,0.486,0.735,0.487
10050,0.495,0.731,0.437
10071,0.505,0.726,0.358
10094,0.515,0.726,0.071
10098,0.516,0.726,0.022
10099,NaN,NaN,NaN
