Time,X,Y,P
22453,0.481,0.321,0.007
22465,0.481,0.324,0.142
22465,0.481,0.324,0.142
22481,0.481,0.325,0.185
22499,0.481,0.324,0.396
22516,0.481,0.319,0.517
22533,0.481,0.311,0.61
22549,0.481,0.302,0.644
22550,0.481,0.3,0.646
22563,0.481,0.293,0.657
22581,0.48,0.285,0.638
22597,0.48,0.279,0.536
22619,0.481,0.276,0.382
22627,0.481,0.278,0.011
22629,NaN,NaN,NaN
22747,0.495,0.339,0.009
22767,0.496,0.335,0.239
22767,0.496,0.335,0.239
22785,0.496,0.329,0.403
22797,0.495,0.325,0.499
22817,0.493,0.314,0.61
22817,0.493,0.313,0.62
22831,0.491,0.307,0.651
22847,0.488,0.3,0.673
22863,0.485,0.295,0.688
22880,0.482,0.292,0.712
22898,0.481,0.292,0.739
22915,0.48,0.294,0.751
22931,0.481,0.296,0.753
22950,0.482,0.295,0.784
22963,0.483,0.293,0.817
22980,0.486,0.287,0.866
23001,0.488,0.28,0.905
23018,0.492,0.275,0.938
23032,0.495,0.274,0.95
23049,0.498,0.275,0.956
23067,0.502,0.28,0.962
23081,0.504,0.286,0.966
23102,0.505,0.292,0.94
23116,0.506,0.296,0.3
23132,0.505,0.298,0.013
23133,NaN,NaN,NaN
