Time,X,Y,P
17166,0.052,0.419,0.003
17181,0.051,0.42,0.124
17181,0.051,0.42,0.124
17197,0.05,0.421,0.312
17215,0.049,0.419,0.36
17233,0.048,0.413,0.374
17248,0.047,0.405,0.382
17266,0.046,0.388,0.456
17268,0.046,0.386,0.474
17282,0.045,0.364,0.548
17297,0.045,0.336,0.604
17316,0.044,0.298,0.657
17331,0.043,0.269,0.677
17349,0.042,0.245,0.737
17365,0.042,0.234,0.808
17384,0.042,0.236,0.831
17399,0.044,0.251,0.825
17414,0.047,0.272,0.825
17431,0.054,0.296,0.823
17448,0.059,0.311,0.825
17466,0.064,0.313,0.843
17485,0.067,0.306,0.878
17498,0.069,0.294,0.919
17517,0.072,0.272,0.933
17537,0.075,0.247,0.786
17548,0.076,0.239,0.425
17566,0.079,0.236,0.015
17568,NaN,NaN,NaN
