Time,X,Y,P
12388,0.473,0.424,0.069
12404,0.472,0.424,0.247
12404,0.472,0.424,0.247
12420,0.473,0.424,0.37
12437,0.473,0.422,0.405
12458,0.473,0.416,0.415
12474,0.473,0.404,0.417
12479,0.474,0.396,0.423
12490,0.474,0.384,0.448
12505,0.475,0.359,0.532
12526,0.476,0.32,0.616
12540,0.478,0.294,0.638
12564,0.482,0.264,0.599
12574,0.484,0.254,0.448
12590,0.486,0.248,0.175
12598,0.487,0.247,0.007
12599,NaN,NaN,NaN
12751,0.502,0.335,0.003
12752,0.502,0.335,0.071
12752,0.502,0.335,0.071
12771,0.499,0.332,0.28
12792,0.496,0.328,0.356
12805,0.494,0.325,0.397
12808,0.493,0.324,0.425
12824,0.492,0.319,0.556
12840,0.491,0.313,0.673
12856,0.49,0.305,0.769
12874,0.491,0.295,0.821
12890,0.492,0.287,0.894
12906,0.494,0.28,0.987
12926,0.499,0.274,1
12939,0.504,0.274,1
12954,0.513,0.274,1
12970,0.519,0.273,0.995
12987,0.525,0.271,0.792
13006,0.529,0.266,0.239
13018,0.531,0.265,0.036
13019,NaN,NaN,NaN
