Time,X,Y,P
7609,0.218,0.876,0.021
7620,0.218,0.878,0.106
7620,0.218,0.878,0.106
7638,0.217,0.88,0.245
7650,0.217,0.879,0.353
7670,0.216,0.871,0.515
7686,0.215,0.859,0.583
7687,0.215,0.855,0.593
7704,0.213,0.839,0.624
7722,0.211,0.819,0.634
7734,0.21,0.807,0.638
7750,0.208,0.792,0.644
7768,0.207,0.784,0.644
7788,0.208,0.781,0.651
7801,0.208,0.784,0.651
7817,0.21,0.791,0.653
7834,0.213,0.802,0.653
7854,0.217,0.813,0.653
7870,0.222,0.818,0.653
7884,0.224,0.816,0.655
7900,0.227,0.811,0.655
7918,0.229,0.804,0.653
7934,0.231,0.796,0.657
7952,0.231,0.789,0.677
7968,0.23,0.785,0.753
7983,0.227,0.782,0.856
8003,0.222,0.78,0.935
8020,0.217,0.78,0.976
8038,0.212,0.781,0.993
8051,0.209,0.784,0.989
8071,0.208,0.787,0.714
8086,0.208,0.788,0.247
8094,0.209,0.788,0.091
8095,NaN,NaN,NaN
