Time,X,Y,P
9224,0.178,0.28,0.036
9236,0.178,0.281,0.198
9236,0.178,0.281,0.198
9281,0.179,0.28,0.45
9298,0.182,0.272,0.663
9315,0.185,0.259,0.772
9331,0.186,0.247,0.804
9347,0.189,0.233,0.821
9365,0.193,0.222,0.827
9382,0.195,0.216,0.837
9398,0.196,0.215,0.847
9417,0.198,0.222,0.876
9432,0.199,0.233,0.911
9447,0.201,0.251,0.933
9469,0.203,0.279,0.938
9481,0.205,0.294,0.94
9498,0.207,0.308,0.944
9515,0.208,0.314,0.937
9533,0.208,0.315,0.913
9552,0.208,0.314,0.528
9567,0.209,0.312,0.089
9573,NaN,NaN,NaN
