Time,X,Y,P
6778,0.782,0.789,0.106
6788,0.783,0.789,0.378
6788,0.783,0.789,0.378
6805,0.783,0.791,0.562
6820,0.782,0.792,0.618
6836,0.782,0.793,0.651
6852,0.782,0.794,0.788
6869,0.781,0.794,0.976
6885,0.777,0.791,1
6901,0.772,0.781,1
6919,0.766,0.772,1
6936,0.763,0.761,1
6951,0.765,0.755,1
6968,0.773,0.751,1
6986,0.782,0.748,1
7002,0.788,0.742,1
7018,0.79,0.734,1
7036,0.787,0.725,1
7053,0.779,0.719,1
7068,0.773,0.719,1
7085,0.769,0.722,1
7103,0.77,0.728,0.438
7117,0.776,0.734,0.019
7119,NaN,NaN,NaN
