Time,X,Y,P
4724,0.218,0.784,0.095
4737,0.218,0.785,0.462
4737,0.218,0.785,0.462
4751,0.217,0.786,0.579
4767,0.216,0.786,0.729
4787,0.214,0.784,0.886
4805,0.212,0.776,1
4817,0.211,0.768,1
4819,0.211,0.766,1
4837,0.209,0.753,1
4851,0.211,0.744,1
4868,0.213,0.738,1
4885,0.217,0.738,1
4905,0.223,0.744,1
4917,0.226,0.753,1
4934,0.227,0.762,1
4951,0.226,0.773,1
4971,0.221,0.781,1
4990,0.216,0.785,1
5001,0.214,0.785,0.802
5018,0.213,0.787,0.124
5027,NaN,NaN,NaN
5156,0.21,0.84,0.116
5167,0.209,0.84,0.499
5167,0.209,0.84,0.499
5184,0.206,0.84,0.81
5201,0.205,0.834,1
5219,0.204,0.822,1
5235,0.204,0.807,1
5251,0.204,0.789,1
5268,0.206,0.769,1
5285,0.206,0.752,1
5303,0.207,0.74,0.903
5318,0.207,0.734,0.327
5331,0.208,0.732,0.083
5333,NaN,NaN,NaN
