Time,X,Y,P
6946,0.212,0.833,0.005
6968,0.21,0.832,0.157
6968,0.21,0.832,0.157
6984,0.209,0.832,0.173
7000,0.209,0.832,0.185
7018,0.208,0.831,0.208
7034,0.207,0.828,0.241
7050,0.206,0.826,0.284
7067,0.205,0.819,0.341
7085,0.204,0.812,0.378
7100,0.204,0.804,0.403
7118,0.206,0.795,0.419
7133,0.208,0.792,0.44
7151,0.212,0.789,0.474
7166,0.216,0.791,0.503
7184,0.221,0.794,0.519
7200,0.224,0.799,0.528
7217,0.226,0.806,0.54
7234,0.225,0.813,0.544
7251,0.221,0.819,0.548
7266,0.215,0.821,0.55
7284,0.208,0.82,0.554
7300,0.204,0.815,0.495
7316,0.2,0.812,0.28
7329,0.199,0.808,0.015
7330,NaN,NaN,NaN
