Time,X,Y,P
5690,0.942,0.849,0.009
5702,0.945,0.855,0.173
5702,0.945,0.855,0.173
5716,0.947,0.859,0.222
5733,0.948,0.859,0.327
5751,0.946,0.849,0.479
5771,0.941,0.828,0.603
5784,0.934,0.802,0.681
5803,0.926,0.769,0.802
5819,0.922,0.744,0.907
5837,0.921,0.721,0.983
5849,0.922,0.709,1
5865,0.925,0.698,1
5883,0.93,0.693,1
5903,0.939,0.692,0.806
5917,0.945,0.695,0.319
5932,0.947,0.701,0.021
5934,NaN,NaN,NaN
6012,0.921,0.742,0.134
6016,0.921,0.744,0.284
6016,0.921,0.744,0.284
6033,0.921,0.746,0.735
6050,0.924,0.747,0.843
6067,0.931,0.747,0.876
6069,0.933,0.747,0.878
6085,0.942,0.747,0.817
6099,0.958,0.747,0.343
6116,0.969,0.746,0.032
6117,NaN,NaN,NaN
