Time,X,Y,P
11398,0.488,0.778,0.009
11415,0.488,0.78,0.161
11415,0.488,0.78,0.161
11463,0.488,0.785,0.222
11473,0.488,0.786,0.239
11493,0.486,0.786,0.278
11512,0.484,0.785,0.327
11561,0.474,0.764,0.487
11562,0.473,0.762,0.495
11601,0.471,0.735,0.552
11616,0.473,0.725,0.558
11639,0.479,0.712,0.563
11659,0.486,0.708,0.567
11681,0.495,0.709,0.542
11699,0.501,0.713,0.442
11720,0.504,0.721,0.216
11733,0.504,0.727,0.019
11735,NaN,NaN,NaN
11836,0.481,0.734,0.026
11867,0.479,0.733,0.237
11867,0.479,0.733,0.237
11911,0.483,0.735,0.331
11931,0.487,0.735,0.394
11951,0.491,0.734,0.468
11952,0.491,0.733,0.481
11971,0.495,0.729,0.528
11993,0.499,0.725,0.542
12012,0.504,0.721,0.542
12054,0.511,0.718,0.136
12062,0.512,0.716,0.028
12063,NaN,NaN,NaN
