Time,X,Y,P
179184,0.629,0.806,0.019
179193,0.629,0.805,0.089
179193,0.629,0.805,0.089
179209,0.631,0.805,0.171
179227,0.632,0.805,0.194
179247,0.635,0.806,0.218
179259,0.638,0.811,0.239
179277,0.64,0.816,0.261
179293,0.642,0.826,0.274
179309,0.642,0.833,0.286
179327,0.641,0.839,0.31
179345,0.637,0.839,0.327
179360,0.635,0.831,0.366
179376,0.632,0.816,0.421
179392,0.631,0.796,0.472
179413,0.632,0.782,0.495
179429,0.635,0.775,0.503
179446,0.639,0.776,0.503
179459,0.643,0.779,0.501
179477,0.647,0.785,0.421
179494,0.649,0.788,0.126
179502,0.649,0.789,0.013
179504,NaN,NaN,NaN
