Time,X,Y,P
51045,0.202,0.822,0.013
51060,0.202,0.824,0.083
51060,0.202,0.824,0.083
51076,0.202,0.826,0.229
51090,0.202,0.827,0.315
51109,0.202,0.826,0.468
51125,0.203,0.822,0.556
51141,0.203,0.814,0.61
51159,0.202,0.796,0.644
51175,0.201,0.782,0.647
51192,0.201,0.769,0.653
51208,0.199,0.758,0.661
51226,0.199,0.753,0.665
51241,0.199,0.752,0.683
51260,0.2,0.754,0.716
51276,0.201,0.76,0.716
51295,0.203,0.769,0.716
51307,0.204,0.774,0.714
51326,0.207,0.779,0.71
51342,0.209,0.778,0.708
51358,0.212,0.774,0.706
51379,0.214,0.768,0.702
51391,0.215,0.765,0.702
51408,0.216,0.76,0.7
51425,0.216,0.755,0.716
51441,0.215,0.752,0.821
51457,0.213,0.751,0.946
51477,0.209,0.747,1
51492,0.207,0.746,1
51506,0.204,0.746,1
51525,0.2,0.747,1
51541,0.199,0.749,0.749
51557,0.2,0.752,0.099
51563,NaN,NaN,NaN
