Time,X,Y,P
7435,0.349,0.727,0.015
7440,0.35,0.727,0.079
7440,0.35,0.727,0.079
7456,0.35,0.726,0.233
7473,0.349,0.713,0.37
7488,0.347,0.694,0.505
7489,0.347,0.688,0.532
7506,0.346,0.664,0.655
7522,0.345,0.64,0.786
7540,0.344,0.619,0.917
7555,0.343,0.607,0.968
7573,0.344,0.609,0.978
7590,0.345,0.621,0.979
7605,0.348,0.645,0.976
7623,0.354,0.684,0.968
7639,0.362,0.719,0.968
7656,0.366,0.734,0.968
7671,0.372,0.74,0.972
7689,0.374,0.731,0.981
7706,0.374,0.713,1
7723,0.372,0.694,1
7739,0.368,0.68,1
7756,0.364,0.671,1
7773,0.36,0.668,0.63
7788,0.358,0.674,0.038
7793,NaN,NaN,NaN
