Time,X,Y,P
17178,0.783,0.359,0.017
17179,0.782,0.359,0.056
17179,0.782,0.359,0.056
17197,0.78,0.36,0.241
17215,0.778,0.361,0.433
17231,0.777,0.361,0.53
17248,0.778,0.362,0.608
17264,0.783,0.364,0.651
17282,0.792,0.366,0.669
17298,0.799,0.365,0.677
17315,0.805,0.36,0.743
17332,0.805,0.345,0.874
17348,0.799,0.325,1
17365,0.79,0.305,1
17381,0.784,0.293,1
17398,0.778,0.279,1
17414,0.775,0.269,1
17432,0.775,0.26,1
17449,0.779,0.255,1
17465,0.786,0.258,1
17482,0.796,0.266,1
17499,0.803,0.273,1
17514,0.806,0.278,0.796
17531,0.807,0.28,0.54
17547,0.806,0.282,0.05
17550,NaN,NaN,NaN
17901,0.779,0.312,0.03
17915,0.779,0.312,0.185
17915,0.779,0.312,0.185
17930,0.779,0.311,0.237
17951,0.779,0.311,0.458
17964,0.781,0.311,0.563
17981,0.785,0.308,0.753
17998,0.793,0.308,0.792
17999,0.794,0.308,0.786
18014,0.803,0.311,0.503
18032,0.811,0.313,0.009
18036,NaN,NaN,NaN
