Time,X,Y,P
13602,0.763,0.753,0.019
13616,0.763,0.754,0.122
13616,0.763,0.754,0.122
13636,0.762,0.754,0.261
13655,0.762,0.754,0.37
13669,0.763,0.754,0.423
13686,0.764,0.753,0.497
13701,0.767,0.753,0.552
13718,0.772,0.754,0.589
13735,0.776,0.759,0.604
13750,0.781,0.765,0.606
13769,0.785,0.775,0.612
13783,0.788,0.784,0.606
13803,0.789,0.793,0.61
13819,0.788,0.8,0.618
13836,0.786,0.801,0.64
13851,0.783,0.796,0.745
13868,0.778,0.782,0.884
13884,0.774,0.764,0.964
13901,0.771,0.746,1
13919,0.768,0.728,1
13934,0.766,0.718,1
13949,0.765,0.708,1
13971,0.763,0.702,0.989
13985,0.763,0.702,0.886
14002,0.762,0.707,0.296
14018,0.762,0.712,0.011
14019,NaN,NaN,NaN
14086,0.757,0.739,0.009
14099,0.757,0.739,0.147
14099,0.757,0.739,0.147
14117,0.757,0.739,0.245
14137,0.761,0.738,0.556
14149,0.765,0.736,0.696
14166,0.772,0.736,0.796
14184,0.778,0.738,0.847
14199,0.785,0.74,0.872
14217,0.791,0.744,0.858
14234,0.793,0.745,0.733
14249,0.794,0.745,0.604
14258,0.793,0.745,0.026
14259,NaN,NaN,NaN
