Time,X,Y,P
13742,0.489,0.311,0.077
13765,0.488,0.314,0.632
13765,0.488,0.314,0.632
13782,0.486,0.316,0.935
13806,0.488,0.316,1
13827,0.494,0.312,1
13846,0.499,0.305,1
13849,0.501,0.304,1
13867,0.506,0.293,1
13888,0.513,0.28,1
13907,0.519,0.268,1
13928,0.526,0.26,1
13951,0.532,0.254,0.642
13971,0.535,0.253,0.05
13973,NaN,NaN,NaN
14144,0.496,0.225,0.062
14157,0.495,0.227,0.548
14157,0.495,0.227,0.548
14177,0.495,0.234,0.899
14199,0.498,0.253,1
14221,0.505,0.271,1
14241,0.515,0.298,1
14264,0.522,0.319,1
14284,0.527,0.335,0.747
14306,0.53,0.347,0.099
14311,0.531,0.348,0.042
14312,NaN,NaN,NaN
