Time,X,Y,P
15793,0.762,0.336,0.042
15813,0.763,0.336,0.337
15813,0.763,0.336,0.337
15835,0.762,0.333,1
15856,0.762,0.325,1
15878,0.762,0.307,1
15883,0.762,0.302,1
15898,0.762,0.294,1
15920,0.763,0.285,1
15938,0.763,0.282,1
15961,0.763,0.287,1
15980,0.764,0.296,1
16002,0.767,0.313,1
16022,0.771,0.328,1
16042,0.774,0.335,1
16064,0.779,0.335,1
16086,0.783,0.325,1
16106,0.784,0.313,1
16126,0.783,0.301,1
16148,0.782,0.291,1
16172,0.781,0.287,1
16189,0.782,0.291,1
16210,0.784,0.3,1
16230,0.789,0.313,1
16254,0.795,0.324,1
16272,0.799,0.325,1
16298,0.804,0.319,1
16321,0.804,0.306,1
16336,0.803,0.295,1
16356,0.802,0.287,1
16377,0.802,0.284,1
16397,0.801,0.282,1
16417,0.802,0.286,1
16439,0.802,0.296,0.046
16443,NaN,NaN,NaN
