Time,X,Y,P
2951,0.068,0.82,0.013
2988,0.068,0.821,0.231
2988,0.068,0.821,0.231
3005,0.067,0.822,0.308
3017,0.067,0.824,0.347
3034,0.066,0.826,0.39
3051,0.065,0.828,0.427
3067,0.063,0.829,0.462
3082,0.062,0.831,0.485
3100,0.06,0.829,0.495
3117,0.058,0.827,0.505
3134,0.056,0.822,0.519
3151,0.054,0.816,0.534
3166,0.054,0.808,0.528
3182,0.054,0.802,0.542
3200,0.055,0.799,0.546
3217,0.057,0.798,0.56
3232,0.059,0.799,0.569
3250,0.062,0.804,0.567
3267,0.064,0.809,0.565
3282,0.065,0.813,0.567
3300,0.065,0.819,0.583
3316,0.065,0.821,0.601
3334,0.065,0.821,0.62
3350,0.065,0.82,0.624
3368,0.065,0.815,0.64
3383,0.066,0.808,0.665
3400,0.067,0.8,0.683
3417,0.067,0.794,0.687
3434,0.069,0.789,0.593
3451,0.071,0.787,0.103
3454,0.072,0.787,0.044
3455,NaN,NaN,NaN
