Time,X,Y,P
22913,0.777,0.386,0.017
22930,0.774,0.38,0.308
22930,0.774,0.38,0.308
22942,0.771,0.376,0.476
22962,0.769,0.374,0.538
22975,0.77,0.374,0.604
22996,0.773,0.376,0.651
23011,0.779,0.381,0.706
23026,0.785,0.386,0.749
23042,0.794,0.393,0.825
23061,0.802,0.399,0.872
23078,0.808,0.401,0.903
23095,0.813,0.401,0.915
23111,0.815,0.398,0.933
23127,0.815,0.393,0.946
23144,0.812,0.386,0.954
23162,0.809,0.379,0.952
23176,0.802,0.366,0.952
23192,0.795,0.352,0.954
23212,0.785,0.333,0.952
23227,0.776,0.315,0.954
23243,0.771,0.304,0.956
23262,0.761,0.282,0.981
23276,0.757,0.276,1
23293,0.754,0.267,1
23312,0.752,0.262,1
23326,0.752,0.26,1
23343,0.753,0.26,1
23359,0.757,0.262,1
23378,0.762,0.265,1
23396,0.773,0.271,1
23414,0.784,0.274,1
23425,0.787,0.275,1
23443,0.799,0.279,1
23461,0.809,0.282,0.604
23476,0.817,0.285,0.077
23480,0.818,0.286,0.024
23482,NaN,NaN,NaN
