Time,X,Y,P
1947,0.351,0.736,0.034
1956,0.351,0.739,0.608
1956,0.351,0.739,0.608
1973,0.351,0.742,0.997
1990,0.35,0.745,1
2007,0.35,0.739,1
2023,0.35,0.728,1
2040,0.351,0.715,1
2057,0.351,0.7,1
2073,0.352,0.688,1
2090,0.351,0.684,1
2107,0.349,0.682,0.825
2124,0.348,0.687,0.435
2140,0.345,0.7,0.007
2146,NaN,NaN,NaN
2158,0.344,0.72,0.022
2174,0.342,0.741,0.798
2174,0.342,0.741,0.798
2190,0.342,0.754,1
2206,0.343,0.762,1
2223,0.347,0.767,1
2240,0.355,0.765,1
2257,0.359,0.758,1
2273,0.362,0.746,1
2290,0.359,0.733,1
2307,0.354,0.724,1
2323,0.347,0.72,1
2341,0.343,0.721,1
2357,0.344,0.725,0.767
2374,0.351,0.732,0.077
2376,0.353,0.733,0.022
2377,NaN,NaN,NaN
